Timestamp,AtmosphericPressure_hPa,AirTemperature_C,Humidity_%,WindSpeed_kmh,Precipitation_mm,SeaSurfaceTemperature_C,OceanHeatContent_J,WaveHeight_m,LightningFrequency_Hz,Longitude,Latitude,CycloneCategory
2024-12-04 13:00:00,925.2677414738071,29.63794193345541,97.57666466930368,182.6857652763069,174.7021306761912,27.28725977895887,147392057.9404184,1.1418884081760574,3.2760753908998366,-87.03523828907846,16.25725037908117,Tropical Storm
2024-12-04 14:00:00,953.5846873685356,32.43294098759295,78.59615876485653,155.40195615616142,15.322598475435756,28.311075848402766,388094598.1095131,1.0346191185962228,4.308911663048452,-86.15632022787638,21.978849853817678,Tropical Depression
2024-12-04 15:00:00,1009.8229783117681,34.886520270359604,75.93140365073609,195.8625477898347,143.35205877453845,27.059794131197577,241608372.49621806,3.311725014541364,3.1350101193218363,-73.31325512684558,10.411438994994649,Tropical Storm
2024-12-04 16:00:00,992.2544145717286,30.36389364765978,95.66046991549038,98.11479814070296,84.76160040776048,27.382372376064108,430988417.9038544,4.416505977010264,8.617092492430757,-70.79325720417278,26.06849341456549,Hurricane Category 4
2024-12-04 17:00:00,989.2913289055732,30.07744572193255,74.48384409824372,135.04128722767933,176.61855148148754,29.201185290791848,324180770.00112224,3.5220919007586358,2.8564579369865672,-92.66818745861474,27.981670092737605,Tropical Depression
2024-12-04 18:00:00,997.9140167713841,34.13318353516837,99.43940421751233,175.31075833424882,95.37870638158455,28.49989431470683,478200434.1316819,2.220733715415256,4.90472636374048,-65.2505056067522,27.186300953306652,Hurricane Category 1
2024-12-04 19:00:00,955.9947004494328,31.69176925628824,82.93814108481254,115.68787180117276,129.47197255546868,29.90586386142984,315100017.6470229,2.5969906742565887,6.909003681263506,-91.61739822487223,15.902458073836899,Hurricane Category 4
2024-12-04 20:00:00,909.4923450710952,28.94483723001367,67.07833040362347,61.5893649526065,1.9613222041687361,30.321458790482314,319116381.41675013,4.980494832406477,0.3734216159336323,-63.88887703480194,18.51222682108405,Hurricane Category 2
2024-12-04 21:00:00,927.4066700580646,33.230713209651235,92.82218590952203,178.5757735453709,44.339924541523516,30.031037399200404,415145962.3109885,4.980643379784192,4.00600208293317,-72.0345955925153,21.80390145681676,Hurricane Category 4
2024-12-04 22:00:00,998.2575905820422,31.392130820832755,98.54568729034582,107.31824575344933,125.65295622985653,29.251378137876237,472262670.3074706,1.6829738888446528,8.935115301157504,-96.31665814247076,11.600027174922198,Hurricane Category 5
2024-12-04 23:00:00,1010.7964103613004,32.691805880150085,78.0978349804849,112.12665399021094,18.266543465416873,30.283015659847617,369518247.6089081,0.7133724062765106,3.6678631342419776,-93.68833041180044,11.35039274350202,Tropical Storm
2024-12-05 00:00:00,983.1154305851245,26.45901933603109,65.53102042080077,176.22788562997533,32.53504822583457,29.309446186443413,450523563.10734373,2.306322291036747,6.114475923669649,-68.83788622588386,26.18443350946874,Hurricane Category 1
2024-12-05 01:00:00,933.0748534226643,30.78315684377088,81.55123543186886,88.69877854956624,96.33744349799042,26.205076122085003,171512360.40429488,1.3403227241260802,4.462523289991157,-83.96527600984362,18.851372882681915,Hurricane Category 3
2024-12-05 02:00:00,931.4131930447651,28.1579872998788,84.9687945228399,54.14219256102588,115.51762786244038,29.552347413589338,339078989.6432532,3.639867017280692,2.48079661697862,-62.896367007241615,18.06324542395886,Tropical Storm
2024-12-05 03:00:00,950.8302306372948,34.02772592056204,73.62023254167082,103.92765166307257,0.13233857599510568,28.2093155236577,377250083.60299504,1.8021055584517764,9.577646571835537,-69.84798011650275,29.338852402702003,Hurricane Category 2
2024-12-05 04:00:00,999.1969190858442,31.86757729087818,91.62125551235425,148.94113232089944,52.32034525903953,30.587536589938328,455966679.4492599,1.7408325153248008,8.80054078898015,-74.67937247137287,18.771812565840204,Hurricane Category 1
2024-12-05 05:00:00,976.712581860091,34.55863243596555,99.09903460925048,83.40756517964189,155.92763051581835,28.486812549049482,437083622.140297,2.7971321772641327,9.012497583860862,-82.70113594897023,26.863598492300383,Hurricane Category 4
2024-12-05 06:00:00,963.3790492127497,32.56171176349803,84.99332258342383,152.11653407350855,178.25778831162629,28.760183494136488,232775305.2050146,2.0705438210402742,4.204246970986258,-65.40081238276936,13.943373232747502,Hurricane Category 3
2024-12-05 07:00:00,988.2171925908538,32.27114904652265,90.57230468962865,128.98736605230317,161.83840057490283,28.690553190380186,487222846.28463334,4.821913865602945,5.54576007923088,-72.81632872686562,21.938886509878706,Hurricane Category 3
2024-12-05 08:00:00,959.9247085736008,26.995636346682222,83.01316598845641,181.07831719879238,192.76062728731148,30.075206991696778,332338350.223022,0.7497935561801856,2.880777143175157,-86.50553947973621,19.303208430121206,Hurricane Category 2
2024-12-05 09:00:00,971.7411137414289,34.525209085681425,84.70875025164102,89.51907536904324,185.41347262102272,30.733023187854698,343481989.03923213,2.8925466005639016,2.5067050210963115,-86.10892196085453,10.108892887260614,Hurricane Category 3
2024-12-05 10:00:00,915.4140081690655,32.94644108669151,74.25982019651896,134.3066394081733,172.4653265064188,28.481025020203806,111014338.9757345,3.5042641700934682,4.373758041142034,-98.0189694832504,15.644564017589486,Hurricane Category 4
2024-12-05 11:00:00,930.5072681320229,32.43734387285808,72.60346788166967,136.2146930039146,152.5116826045772,26.435344485998264,448435995.2978704,2.3559818122505862,3.7953581476337526,-72.88443176922218,19.491498092235396,Hurricane Category 4
2024-12-05 12:00:00,933.5645505367772,33.25205817316016,77.46434260359521,77.57626608377014,66.51819123040102,30.786086392448425,253671207.01979747,1.9795100710653109,4.74401943253345,-90.71526176703058,26.226424212502263,Tropical Storm
2024-12-05 13:00:00,951.2904803933062,28.35418874819331,77.5677597725189,84.89068191089547,152.87927677687142,28.63965868575928,213817075.3918906,1.1099352737842618,7.534849395031776,-87.52849259646369,27.099033751068312,Hurricane Category 5
2024-12-05 14:00:00,945.4718207152649,34.874449583323965,88.77313137959055,119.06146149477883,176.19479280537882,29.854533420193082,301318497.7395711,1.8991121576356105,5.454641781167795,-91.25995946375738,28.749884142212704,Hurricane Category 2
2024-12-05 15:00:00,958.0764095007909,33.5192763407496,95.51959061887649,101.75119175246488,80.5122038881134,28.54841665418994,484460857.8149441,1.2686587147219377,1.271615725318207,-69.5635082211613,23.197633298970636,Hurricane Category 5
2024-12-05 16:00:00,929.4530704109569,31.75279942418009,78.19758650105072,170.90984795546308,96.03135174888848,29.3702261156299,132309770.08064078,3.2393131695294097,0.24983829193743423,-99.50093281205821,19.53988976073951,Hurricane Category 1
2024-12-05 17:00:00,1003.0292642767854,31.11952855454191,61.072513209809365,52.03686042471609,137.7792418350866,30.620936481791897,242656721.78180823,3.1904278648690325,1.4006526733252456,-94.41770799914369,26.06550277800305,Hurricane Category 4
2024-12-05 18:00:00,1002.6476046009304,26.30536247505851,95.90009495448103,174.58376963491418,142.5833817520067,28.30478249942666,309253962.39272904,1.433856017301784,9.458246762838765,-93.57380869188562,17.887640279401452,Hurricane Category 2
2024-12-05 19:00:00,901.1878483440781,32.97645617097398,96.81827445967045,71.82141727375657,190.3953043476678,27.693968237840053,443329557.28784597,2.8981564518769996,1.6523000619845885,-61.23087102563924,22.245723427769036,Tropical Depression
2024-12-05 20:00:00,981.4828626282881,25.353051181615324,79.19725400925687,58.81920988718282,158.58446358777144,28.80669717440507,302987459.85597,4.402758317002551,2.5829329917040433,-84.71998800528934,17.339658142809427,Tropical Depression
2024-12-05 21:00:00,910.4130750695854,29.411483833916485,73.58903385417446,72.6561887136837,152.6486066310603,30.089505431307877,173399501.14141536,2.265267097092228,2.2379237821489903,-97.93281790629923,19.749569705529982,Hurricane Category 5
2024-12-05 22:00:00,911.3103533225487,33.83559899646276,75.08938551263093,154.16683673339304,151.9764380710163,28.179972824983842,187280652.61762992,4.035816202094221,9.486327873364294,-88.29206199809272,12.146490619786135,Hurricane Category 4
2024-12-05 23:00:00,950.7204824406799,32.536101935806215,60.427030974304174,121.13669495795388,55.07276305100226,30.21386153068884,421728211.7939063,1.7061932015595307,8.890015658026286,-60.334636424759026,29.652427329980327,Hurricane Category 4
2024-12-06 00:00:00,977.3471233409471,34.037686075966505,94.69644361229822,102.12076489138784,158.82239210977045,29.750011419049315,189502400.68128595,4.1547893700090235,5.951386825197926,-62.40447740788943,20.44182904872084,Hurricane Category 3
2024-12-06 01:00:00,989.8151800448393,33.349234482361034,84.76809422675842,115.97966787793371,104.04269901689437,28.102975436329363,127138039.77393292,3.8975848755562694,4.00413014023534,-61.92404999360855,28.588400377371777,Hurricane Category 3
2024-12-06 02:00:00,923.5809506096783,27.907343053613175,82.88109531761083,111.54393356405481,141.43786273811355,30.63067301619292,199760450.30625838,2.6360578940844515,4.7923673748325815,-79.38211192344707,15.33364438754121,Hurricane Category 1
2024-12-06 03:00:00,901.8002225110323,26.277619993768113,96.88953146292566,177.088001498493,131.22722701207462,26.1069179123781,346815818.7372359,4.980457145595942,7.669587896847306,-92.35729862622323,20.901535912654218,Hurricane Category 5
2024-12-06 04:00:00,973.8481277532013,29.552038490282204,82.74682303872908,130.45817593710706,60.75853282147994,30.29585737144206,399086938.7871802,3.249708565382059,4.695075428728057,-78.34262338147758,25.579791220978237,Tropical Storm
2024-12-06 05:00:00,927.2927939301904,30.15095609127126,75.98154816599371,64.73603206174363,38.56606170021817,27.642766727657722,401606941.9900093,3.501515400400054,7.064357487621359,-64.8670370046723,19.03827751927595,Hurricane Category 1
2024-12-06 06:00:00,965.633475653623,32.928614628315835,66.28629573807412,91.93624604017418,91.5628637469879,27.433553595422726,372476451.0299017,2.922656831503783,1.266426662541168,-60.103046179243776,21.385959080857532,Tropical Storm
2024-12-06 07:00:00,935.1133009219207,30.92563454814113,88.20743687773897,105.1110398725487,153.9048948680493,30.846928232557914,317629687.8294611,0.9603860384533948,1.674042829258452,-60.101287032800045,14.348042207903903,Hurricane Category 2
2024-12-06 08:00:00,984.4276820749237,26.081772135382217,87.33389918101557,57.721670193355635,121.94500804888145,26.41125084346747,128911095.14228418,1.6457911354667418,8.681073778809807,-93.37358966319381,15.58810050963811,Tropical Storm
2024-12-06 09:00:00,962.1327079423938,29.433883203236647,87.38692868613262,158.46695155938264,198.27173195495075,27.080773109138434,165510448.10703114,3.004627686198905,7.385418475665264,-70.7151746409942,11.202633046598578,Hurricane Category 5
2024-12-06 10:00:00,950.7170215065245,26.73873786108378,95.45753161277364,70.38941758413453,172.98393409932442,26.179788833694595,101125872.91298504,4.45610575299091,5.040004202281266,-78.94066162745972,14.260768334310594,Hurricane Category 3
2024-12-06 11:00:00,967.2594435172842,26.00598759365961,60.05174142864297,114.26553300784423,117.4575864892574,26.476466845184383,334911460.9477959,4.924875090950945,4.669329785236438,-79.95738746818016,16.404246994276384,Tropical Storm
2024-12-06 12:00:00,900.8197460632165,29.782088377891327,63.57477339973102,161.2401762722443,2.1488777711457185,29.288253008986377,335149246.35075533,1.489144868087935,7.656309313815846,-87.81552371190678,28.01318999669852,Tropical Storm
2024-12-06 13:00:00,928.5705561819436,32.81947383016984,86.55243072196092,100.99867900924932,30.696634792861598,27.65537089258265,499249713.8664796,0.7776104358156142,6.067378607929,-91.69494319797442,15.375684147918546,Hurricane Category 2
2024-12-06 14:00:00,937.2039794237232,25.823475349161395,61.84716349348237,191.2960073155985,137.28360328794483,28.862606537550203,216934015.8702224,4.424170677276714,6.137987118630638,-74.9450236324021,10.093622070698032,Hurricane Category 3
2024-12-06 15:00:00,952.0831276043281,25.741501436688992,93.3697990119478,98.17758730097222,171.60724145399854,26.67332135154767,180631699.2601471,3.6623361199516227,6.37313874792307,-68.222879190441,27.92940605561251,Hurricane Category 2
2024-12-06 16:00:00,978.5009821701118,33.52511769829015,91.22024917843636,107.89896107582169,137.57611268459445,27.477132740764866,443438768.2795716,4.014435891498978,4.913147715464944,-76.35111407790653,15.50400364301505,Hurricane Category 4
2024-12-06 17:00:00,988.6223136592442,33.44849955859731,75.65498651087356,81.1998427183571,49.41830707416002,27.280962310187267,224610869.54137647,4.874953418743426,0.7162094126594509,-98.22098073793175,19.179164177011497,Hurricane Category 3
2024-12-06 18:00:00,985.0016685469474,29.75151589105197,79.44261608526864,168.23487888924106,90.32312537572295,26.44151045936594,152670642.23159552,4.256788986239652,5.562873148628103,-66.12542433156443,20.799390761247864,Tropical Depression
2024-12-06 19:00:00,961.06617835412,32.655055079403375,72.54029060957227,184.58042163486093,161.88952873066918,27.812386343849667,412729553.69769156,3.7013920910727247,3.4249362068125055,-81.32119245586564,28.18727088619216,Hurricane Category 3
2024-12-06 20:00:00,929.3358566669069,31.261335280328552,85.67348658165972,129.01663561774785,79.10070393529749,29.31139349258754,120665557.87048188,3.8326405244879425,2.6119305715130716,-99.09774573418683,29.88758931813579,Tropical Storm
2024-12-06 21:00:00,941.6436839161324,30.261115337954323,72.73317673987373,65.19425195109014,63.460783353104986,28.01627477508687,317631566.81920695,2.8603217547338176,5.595079609098707,-75.72564597504692,24.582757665348822,Tropical Storm
2024-12-06 22:00:00,941.641113166923,27.200755941916423,77.51408223618091,173.10481737947327,163.29583056629025,26.345669105115615,272004903.65498877,4.7548079761639,5.900879786510982,-80.08746499288834,27.813519113016145,Hurricane Category 5
2024-12-06 23:00:00,975.7065541909632,33.67626683241722,62.017077512834845,125.91914050526908,46.001572256865856,26.66037260072175,292702783.4950453,2.3315184003737968,5.975623193923095,-62.655493933712016,29.295431038505814,Hurricane Category 2
2024-12-07 00:00:00,990.4367992311514,31.756261105095057,81.22583767164471,83.88158308433265,56.799034148722846,26.18411860828014,141638330.33862668,2.038509987901936,5.850015877959244,-65.331784552693,21.075605328568983,Tropical Depression
2024-12-07 01:00:00,989.4303480315116,34.45875107427007,70.60122409476098,196.6528272933467,38.9868817209295,30.432785802169604,493777440.7036878,3.6120601669754357,4.598851995561795,-95.31003938455349,28.859258126363546,Hurricane Category 1
2024-12-07 02:00:00,948.7857642807567,31.69572747303262,78.2472237664174,70.443008316187,185.4716869239165,28.739405425296415,172044897.4917542,3.3359394874737935,5.913627194365905,-92.92952762058684,20.811791376262256,Tropical Storm
2024-12-07 03:00:00,1010.5380978307539,28.42873883526776,68.19459092947119,188.78424018343796,182.2904173766736,28.183242844029007,129910059.57529715,4.018056286698844,3.6809842592173645,-66.29134569021265,18.257775344609186,Hurricane Category 3
2024-12-07 04:00:00,967.8335870818356,30.09774331781402,61.81726855072975,92.53118177653643,183.14954707447205,30.151902400877475,240427393.5711951,1.1812066132239123,5.479234681241495,-83.34422933348739,15.080251502044725,Hurricane Category 5
2024-12-07 05:00:00,917.490245688244,29.035131807733066,69.3015420261011,150.4375909919636,90.08958591751603,26.803635783827325,299529678.5418035,3.040878118637501,2.4889081748951067,-95.04218842990606,25.492430577116966,Hurricane Category 3
2024-12-07 06:00:00,993.1864878909156,28.90723113451338,79.65914157185135,136.75062720750677,6.27503397052096,29.41440391193579,358010012.74367744,2.5645378381027486,5.269774758838554,-96.9326084808901,10.28807472699892,Hurricane Category 3
2024-12-07 07:00:00,930.3435122347112,27.357525749247916,63.797978375025544,107.74869597511673,178.13764934944302,27.25533984506451,208834702.44966292,0.9255744161327277,5.084338523736748,-70.73364210036914,12.898507583605676,Tropical Depression
2024-12-07 08:00:00,910.127963653568,28.95290587665083,61.833911585421035,113.94055339728396,164.8491488229191,27.451144138143672,330204036.8793143,1.1811404376098322,6.09144628168135,-68.6615283942445,11.325347161397596,Hurricane Category 1
2024-12-07 09:00:00,963.630350608514,28.733211785159547,65.59606008369923,77.57797783744365,99.70464763873544,29.45113142281386,149075916.71451464,3.4367372294295726,6.117643711972322,-79.64399244764002,20.39386819168201,Hurricane Category 1
2024-12-07 10:00:00,989.5465526742129,31.776444090958613,75.03402494540634,85.45165728415975,111.86385704037474,27.680015715158667,406969634.1112855,2.2153600159471893,1.2129389816350034,-85.88440524832058,19.001812149990627,Hurricane Category 3
2024-12-07 11:00:00,958.1036656941176,25.22730812532003,72.31750595679434,66.92439007865025,50.29632811383811,26.295594894623868,259126085.54534832,4.517901001432937,5.050310447601096,-72.09692738602405,29.313974117193993,Tropical Depression
2024-12-07 12:00:00,977.1732750163465,31.491670685478248,82.52695897122636,102.00139412729602,186.98297657694752,27.600403290212583,314472091.4121797,1.3561808637158468,6.132178479277971,-81.36765090298812,26.144771214917466,Hurricane Category 1
2024-12-07 13:00:00,901.6675440557076,28.1004440467648,73.79922130363109,151.32550220618108,171.72786345425695,26.492599573062193,294665762.3236283,1.6667131567091884,4.30693928650512,-91.07460141453367,16.004834833592408,Hurricane Category 1
2024-12-07 14:00:00,982.5438546062893,29.489205885209717,83.73282080786079,151.14993843912447,0.8322509913518905,28.237712619988688,110943030.71648297,1.8409096652879304,3.4978446876889113,-72.23212528027935,10.208619904457032,Hurricane Category 1
2024-12-07 15:00:00,910.2080756954504,28.0763437430055,87.75110437522088,53.537734629497706,32.236717324403564,28.7401904727547,255631548.376358,3.3775563335808334,4.710435624232522,-91.41743724649801,15.99580265433512,Hurricane Category 2
2024-12-07 16:00:00,941.7581712582064,26.455929797625966,74.06628492609823,111.5440041213163,123.23610807262494,29.58296436250071,437587576.9468462,2.9795419590379977,9.603639851662248,-79.51463337628036,18.931903792926462,Hurricane Category 4
2024-12-07 17:00:00,946.6716973357411,26.450063104693285,89.23637175281993,143.44453553481878,116.39286056711381,30.17597031609325,374598783.3486591,4.131953601967953,3.917674047299186,-78.60536332645431,17.60882498651351,Hurricane Category 2
2024-12-07 18:00:00,929.0727822435379,33.693019794322225,97.58475468277479,53.935883511887965,86.8386368633204,29.35898341225524,419435199.238233,3.3699655737370477,2.2844778152551006,-97.43301293689045,15.402985193535454,Hurricane Category 4
2024-12-07 19:00:00,973.5805071498407,31.498296191626757,74.75972484504456,70.5198822993523,49.63351897401203,27.58316315705348,114291630.30549332,0.6594034115082494,3.9362833262945616,-86.19090718333098,28.369274634693006,Tropical Storm
2024-12-07 20:00:00,963.8965516360861,30.781136790792353,78.92716035190477,117.44874607264262,65.05999413949452,29.506557759761083,280291605.28166676,2.856247823573026,2.4895790329507483,-77.85766132666325,20.71600979774067,Hurricane Category 1
2024-12-07 21:00:00,962.1004301653231,26.04550280786642,77.40789886581385,78.9336904948851,182.68930646885983,28.29544977532267,177995942.9227729,3.1681867824500167,6.233633756586732,-92.61972965669558,18.178199940400283,Hurricane Category 4
2024-12-07 22:00:00,959.5620413842082,30.50394120332867,61.012729487561806,168.62542351630387,8.935665275004334,26.562072232043313,323934194.4543221,3.235903035434567,9.637871414409858,-94.46677229156994,13.598086836580121,Tropical Depression
2024-12-07 23:00:00,1002.7950553827701,29.113250801860893,96.47455194442182,182.1673443820324,130.95106328913403,30.96606489326022,465443371.5295182,4.017072478061543,3.2691421305939317,-95.6930368991305,13.662021083789268,Hurricane Category 4
2024-12-08 00:00:00,999.7346721358899,32.859383173289224,83.65685366010568,196.8459456470112,87.38735935905981,30.902885924356514,297852374.79467565,3.5150541730205367,3.5412186791498335,-80.53731884778645,22.642967255521416,Hurricane Category 5
2024-12-08 01:00:00,921.6033707407572,29.925766101676686,95.11721600565386,144.31339465393947,107.09933261398949,30.338656107525942,463845163.95427644,4.4759377356547345,6.507315080961266,-86.50896053321623,25.6162870836053,Hurricane Category 3
2024-12-08 02:00:00,924.3747072826949,27.22598280665569,60.402779154875425,199.0952082879731,196.68336879670542,28.735812041773524,258807054.64875734,4.002427822518821,9.357668390244267,-68.16685061604863,19.359443021288264,Hurricane Category 2
2024-12-08 03:00:00,997.9254782116469,29.458018338400066,71.19987287561474,94.22594591007322,14.141389052117258,27.19071145414565,213956569.424066,1.8880070104940871,5.91470249196006,-86.96004068305496,20.848974674701946,Tropical Depression
2024-12-08 04:00:00,934.0361945512153,29.926118636082375,83.64489402902157,175.62075140089595,168.29070232752827,30.657663673674342,228169000.9508134,3.8839402712696347,2.732430412087672,-66.36833765042712,23.287898166223382,Hurricane Category 4
2024-12-08 05:00:00,991.3971138246533,34.47584708656497,85.90656916888577,139.5678632848951,87.38423132874532,29.68380366998041,312386977.84552264,1.078890805716503,6.173040091351094,-64.30685802277111,11.009167912889108,Hurricane Category 5
2024-12-08 06:00:00,997.06785074128,27.41610404699044,95.99401502417115,169.34890901418478,159.80251271245908,30.062550321500552,470976236.08420146,1.1509229102772838,5.722340421039892,-60.34140957451727,29.838574313299397,Hurricane Category 3
2024-12-08 07:00:00,919.5627852584323,32.34872996978944,64.20100744209523,74.39794446712403,15.894518887034748,29.885401399098985,150008746.85368073,1.5700924894738655,2.190496127591345,-80.54111841630429,28.67341185602194,Hurricane Category 5
2024-12-08 08:00:00,962.2317848298852,32.627827211837854,77.0845872287716,72.78202647116365,176.16882008919362,26.98721392693853,159012087.13322124,4.538914764568235,4.410201195746893,-91.23005529482457,23.015316009914876,Hurricane Category 2
2024-12-08 09:00:00,964.0231279201525,25.042138608400272,92.72091337581054,97.9577592602188,156.59191431914303,28.73075232731511,107049829.99368796,3.3772390098136693,1.5493289353393225,-85.70002468916985,22.244510171561156,Tropical Storm
2024-12-08 10:00:00,911.8514007958389,34.71075672527119,71.50422944718409,144.01966117309684,81.09637377803871,27.84140344247948,175528961.34750414,0.9258875745459911,2.633956806845065,-88.88854654464691,26.398181355933836,Hurricane Category 1
2024-12-08 11:00:00,934.9167726144424,31.423190830634645,63.84446084911131,56.46223749587855,195.0633783936934,30.454814746375426,296337544.0095725,3.6693588082395063,6.948940225427858,-86.04883485178499,15.71343038834425,Hurricane Category 2
2024-12-08 12:00:00,947.0805698731247,27.938002488642088,91.7783079515447,78.8032805877272,4.8439260158413155,28.055026975055732,434924323.9149625,3.4855201074665785,4.311386917148692,-60.7285196840865,23.5391222646676,Tropical Depression
2024-12-08 13:00:00,969.410379775444,29.37492205453804,90.51156023416897,109.4990004170101,174.69012766597632,30.923272193501603,393994954.91581357,2.44109301204782,9.2150395290845,-87.0335949563228,28.8253790434015,Tropical Depression
2024-12-08 14:00:00,938.1446175698389,28.281939321126952,60.765471720870025,131.28132581006116,114.90050060491768,30.747637111638753,384649507.5058895,4.798581197705616,6.508252952012159,-69.79496726260786,16.04826410395289,Tropical Depression
2024-12-08 15:00:00,907.1355149187074,29.198395970643297,80.40115967633278,166.26615212021983,108.31678473266501,30.319817531021044,162512191.6283848,3.6588437818697073,7.889888597474717,-76.60466367513405,18.244631783829327,Hurricane Category 3
2024-12-08 16:00:00,954.6928888057264,31.753775307206105,80.05935609104577,128.2621822764168,78.61163221273901,29.75526432643128,399597446.7956313,1.578936073550397,8.696574337650326,-69.48561938517064,12.63774427903557,Hurricane Category 2
2024-12-08 17:00:00,996.2538045071334,34.50558827812391,60.63243201426304,168.61948562746522,168.93535845013903,27.57508332519096,358950702.87928617,1.2227213212751877,8.848209296316472,-70.30235646261045,26.843397307196483,Hurricane Category 3
2024-12-08 18:00:00,974.5052492607415,34.967023472901886,88.11825608881904,171.3355441774998,170.72024864263332,30.39531416781439,487098254.0388164,3.064698914833823,0.07249416687858279,-90.36764450780522,11.50624278519031,Tropical Depression
2024-12-08 19:00:00,911.7133311984006,28.273626216743793,97.23040830612582,69.06456725050299,15.58611346577161,29.80613215026958,457016078.3800348,1.3523271543839694,1.253461735651622,-88.47569379604639,17.03967141293603,Tropical Storm
2024-12-08 20:00:00,976.8204713090762,31.566639493571945,99.54924891306776,60.59840134604255,71.6107009916789,26.653434492911156,178605080.3615996,0.7671726328073878,7.333502571900407,-73.60633522044216,28.433749768966138,Hurricane Category 2
2024-12-08 21:00:00,927.4214289505406,34.379884792153234,72.96617095997496,198.6931081091105,75.81579771013497,29.474220387292068,410349564.6608352,0.6918666066724426,7.969395348182199,-96.00216921836329,10.059131727030852,Tropical Depression
2024-12-08 22:00:00,920.8869997722554,30.003111126581743,72.47279546681726,90.75586544338546,98.89633173213367,30.991141898445623,431534571.7284804,2.552790743833121,2.413145842728369,-84.94838652287287,19.542916386674385,Tropical Storm
2024-12-08 23:00:00,908.2218595093051,25.409165050556965,66.05712443732126,67.06011961838468,163.18687848661594,26.309446585768615,312099516.13914835,0.6867808958991265,8.349317138064098,-93.07398499926899,18.970300510858202,Hurricane Category 1
2024-12-09 00:00:00,998.631840290825,26.67786210060261,74.06100206195791,145.8814016237887,168.45577823406015,27.04411570371491,186526648.66975754,3.007254649576917,7.929377283591038,-73.46845195831428,23.82297179248099,Tropical Storm
2024-12-09 01:00:00,968.1767443359686,31.15600405323074,86.22198091916715,96.94959455004555,180.72199535236084,27.172498079234796,253787362.9534503,2.235617357193168,6.19311270634507,-63.8777584525476,24.27220882045651,Hurricane Category 5
